일자,요일,본사정원수,실질정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,Month,Date,Season,New_lunch,New_dinner,lunch_rice,lunch_soup,lunch_main,dinner_rice,dinner_soup,dinner_main,평균기온(°C),일강수량(mm),평균 상대습도(%),휴일,휴일 전
2016-09-07,수,2769,2463,65,241,0,0,926,504,9,7,가을,0,0,곤드레밥,두부맑은국,돈육떡강정,밥,얼갈이된장국,닭오븐구이,23.6,0.0,79.5,0,0
2016-09-08,목,2769,2445,69,255,438,0,758,548,9,8,가을,0,0,밥,된장찌개,오리고추장볶음,김밥,잔치국수,새우까스*타르타르,23.3,0.0,68.1,0,0
2016-09-09,금,2769,2344,137,288,86,0,682,485,9,9,가을,0,0,밥,황태맑은국,유린기,밥,쇠고기미역국,자반고등어구이,23.1,0.0,74.0,0,1
2016-09-12,월,2769,2265,328,176,306,0,924,504,9,12,가을,0,0,밥,시래기국,닭볶음,볶음밥,쌀국수,미니햄버거,20.3,8.5,84.9,0,0
2016-09-13,화,2769,2150,511,108,52,0,820,238,9,13,가을,0,0,밥,토란국,매운돼지갈비찜,밥,참치김치찌개,주꾸미볶음,21.8,0.0,74.6,1,1
2016-09-19,월,2769,2422,167,180,550,0,1271,662,9,19,가을,0,0,밥,어묵국,오리훈제고추장볶음,밥,수제비국,탕평채,20.7,0.0,62.5,0,0
2016-09-20,화,2769,2473,69,227,588,0,1039,627,9,20,가을,0,0,밥,얼갈이된장국,레몬탕수육,콩나물밥,맑은국,장어강정,18.9,0.0,57.0,0,0
2016-09-21,수,2769,2465,58,246,0,0,1068,603,9,21,가을,0,0,열무비빔밥,팽이장국,너비아니구이,밥,고추장찌개,쇠고기모둠장조림,18.0,0.0,68.4,0,0
2016-09-22,목,2769,2379,137,253,403,0,891,533,9,22,가을,0,0,밥,쇠고기무국,임연수찜,유부초밥,꼬지어묵우동,모듬떡볶이,19.0,0.0,75.0,0,0
2016-09-23,금,2769,2326,165,278,99,0,716,562,9,23,가을,0,0,밥,오징어국,소고기숙주볶음,밥,콩나물국,수제돈까스,19.8,0.0,74.1,0,1
2016-09-26,월,2769,2475,70,224,494,0,1185,710,9,26,가을,0,0,밥,아욱된장국,유자청돈육볶음,밥,무채맑은국,갈치조림,21.7,3.8,82.4,0,0
2016-09-27,화,2769,2480,56,233,380,0,1033,550,9,27,가을,0,0,밥,느타리버섯국,간장파닭,쇠고기숙주규동덮밥,미소장국,탕수어,24.1,0.0,82.0,0,0
2016-09-28,수,2769,2494,50,225,0,0,1128,591,9,28,가을,0,0,카레덮밥,맑은국,샐러드파스타,밥,조갯살미역국,미니채소떡갈비,22.0,16.7,90.0,0,0
2016-09-29,목,2769,2389,153,227,331,0,1044,622,9,29,가을,0,0,밥,된장찌개,돈육장조림,충무김밥,잔치국수,오징어무침,18.7,4.0,86.4,0,0
2016-09-30,금,2769,2355,158,256,59,0,843,539,9,30,가을,0,0,밥,우거지해장국,꽁치한마리구이,밥,근대된장국,돈육강정,17.0,30.7,88.5,1,1
2016-10-04,화,2670,2372,59,239,1035,0,1262,902,10,4,가을,0,0,밥,배추된장국,버섯불고기,밥,콩비지찌개,닭볶음,21.8,1.9,72.1,0,0
2016-10-05,수,2670,2401,41,228,0,0,1336,905,10,5,가을,0,0,밥,차돌박이찌개,매운주꾸미볶음,밥,순두부찌개,미니함박조림,20.0,82.2,81.4,0,0
2016-10-06,목,2670,2369,56,245,378,0,1196,352,10,6,가을,0,0,밥,미역국,한방소갈비찜,작은밥,짬뽕,군만두,18.9,0.0,68.5,0,0
2016-10-07,금,2670,2274,144,252,80,0,843,554,10,7,가을,0,0,밥,대구매운탕,표고돈육탕수,밥,육개장,코다리엿장조림,18.3,1.6,79.9,0,1
2016-10-10,월,2670,2350,104,216,443,0,1180,546,10,10,가을,0,0,밥,쇠고기샤브국,오징어볶음,밥,콩나물국,돈육굴소스볶음,14.4,0.0,69.9,0,0
2016-10-11,화,2670,2345,69,256,386,0,1014,522,10,11,가을,0,0,밥,시금치된장국,목살스테이크,김치볶음밥,미소장국,궁중떡볶음,14.3,0.0,78.4,0,0
2016-10-12,수,2670,2355,64,251,0,0,951,527,10,12,가을,0,0,산채비빔밥*강된장,팽이버섯국,생선커틀릿,밥,황태국,닭오븐구이,15.6,0.0,69.9,0,0
2016-10-13,목,2670,2342,66,262,612,0,1051,667,10,13,가을,0,0,밥,떡국,마늘치킨,통새우김밥,어묵우동,찹쌀순대볶음,15.2,0.0,79.1,0,0
2016-10-14,금,2670,2261,144,265,172,0,898,544,10,14,가을,0,0,밥,건새우무국,등갈비김치찜,밥,부대찌개,탕수어,14.8,0.0,72.1,0,1
2016-10-17,월,2670,2322,107,241,425,0,1196,527,10,17,가을,0,0,밥,미역국,소불고기,밥,해물된장찌개,닭매운찜,18.0,0.0,84.3,0,0
2016-10-18,화,2670,2355,53,262,394,0,994,544,10,18,가을,0,0,밥,꽃게탕,미트볼칠리조림,나가사키면&김,참치주먹밥,개성감자만두,16.7,0.0,78.6,0,0
2016-10-19,수,2670,2331,72,267,0,0,933,475,10,19,가을,0,0,밥,참치김치찌개,유린기,밥,어묵국,돼지갈비찜,16.7,0.0,79.6,0,0
2016-10-20,목,2670,2296,105,269,281,0,787,564,10,20,가을,0,0,밥,돈신탕(해장탕),꽁치김치말이,옛날왕돈까스,옥수수스프,샐러드파스타,16.2,0.0,78.1,0,0
2016-10-21,금,2670,2162,228,280,62,0,760,442,10,21,가을,0,0,짜장밥,계란국,사천식탕수육,밥,닭개장,해물청경채볶음,16.5,0.0,70.3,0,1
2016-10-24,월,2670,2327,120,223,367,0,1171,600,10,24,가을,0,0,밥,된장찌개,제육볶음,밥,북어계란국,닭강정,14.8,0.0,63.4,0,0
2016-10-25,화,2670,2338,73,259,345,0,1028,559,10,25,가을,0,0,밥,육개장,갈치구이,오므라이스,가쯔오장국,훈제오리냉채,14.9,3.5,82.6,0,0
2016-10-26,수,2670,2323,89,258,0,0,854,410,10,26,가을,0,0,곤드레밥,배추된장국,데리야끼파닭,밥,쇠고기샤브국,가자미찜,13.9,0.0,77.6,0,0
2016-10-27,목,2670,2304,94,272,240,0,807,454,10,27,가을,0,0,밥,동태찌개,돈육장조림,밥,바지락수제비,유산슬,14.2,0.0,70.6,0,0
2016-10-28,금,2670,2201,192,277,63,0,731,475,10,28,가을,0,0,밥,버섯들깨탕,고등어조림,밥,오징어국,떡갈비조림,14.0,10.7,81.4,0,1
2016-10-31,월,2670,2313,134,223,255,0,1224,540,10,31,가을,0,0,밥,근대된장국,쇠고기숙주볶음,밥,부대찌개,삼치구이,7.9,0.7,80.9,0,0
2016-11-01,화,2689,2407,70,212,515,0,1087,578,11,1,가을,0,0,밥,알탕,닭갈비,짜장덮밥,해물짬뽕,군만두,6.0,0.0,50.9,0,0
2016-11-02,수,2689,2385,73,231,0,0,1006,540,11,2,가을,0,0,콩나물밥,가쯔오장국,훈제오리/무쌈,밥,청국장찌개,동파삼겹수육,5.5,0.0,56.3,0,0
2016-11-03,목,2689,2334,72,283,408,0,864,553,11,3,가을,0,0,밥,쇠고기무국,쭈꾸미볶음,참치회덮밥,미소장국,새우또띠아/음료,7.7,0.0,73.1,0,0
2016-11-04,금,2689,2245,168,276,81,0,803,497,11,4,가을,0,0,밥,사골우거지탕,명태엿장조림,밥,순두부찌개,돈육굴소스볶음,9.6,0.0,69.0,0,1
2016-11-07,월,2689,2334,133,222,539,0,1156,506,11,7,가을,0,0,밥,오징어국,유자청제육볶음,밥,목살김치찌개,가자미튀김,12.4,0.0,71.9,0,0
2016-11-08,화,2689,2379,60,250,503,0,986,512,11,8,가을,0,0,밥,차돌박이찌개,순살양념치킨,낙지볶음덮밥,맑은국,언양식불고기,11.1,0.0,54.8,0,0
2016-11-09,수,2689,2364,58,267,0,0,920,499,11,9,가을,0,0,단호박영양밥,꽃게탕,고추잡채*꽃빵,밥,뼈해장국,고등어양념구이,5.8,0.0,46.9,0,0
2016-11-10,목,2689,2349,73,267,385,0,795,513,11,10,가을,0,0,밥,김치콩나물국,쇠고기장조림,김밥,계란국,해물볶음우동,9.2,0.0,64.3,0,0
2016-11-11,금,2689,2230,173,286,69,0,652,426,11,11,가을,0,0,밥,아욱된장국,칠리탕수육,밥,닭곰탕,미트볼떡조림,9.0,0.0,69.5,0,1
2016-11-14,월,2689,2370,92,227,461,0,1260,539,11,14,가을,0,0,밥,어묵국,소고기버섯볶음,밥,콩나물국,매운돼지갈비찜,14.3,4.0,90.4,0,0
2016-11-15,화,2689,2350,66,273,418,0,914,418,11,15,가을,0,0,밥,김치국,닭데리야끼조림,굴소스해물볶음밥,미소장국,미니햄버거,11.3,0.0,56.0,0,0
2016-11-16,수,2689,2379,60,250,0,0,888,463,11,16,가을,0,0,버섯영양밥,조랭이떡미역국,유산슬,밥,동태찌개,수제돈까스,6.7,0.0,61.0,0,0
2016-11-17,목,2689,2292,134,263,411,0,882,551,11,17,가을,0,0,밥,설렁탕,해물김치전,생선초밥,우동,떡볶이,9.1,0.0,61.9,0,0
2016-11-18,금,2689,2183,219,287,57,0,730,388,11,18,가을,0,0,밥,콩비지찌개,순살깐풍기,밥,육개장,탕수어,9.8,25.0,81.6,0,1
2016-11-21,월,2689,2393,94,202,522,0,1235,616,11,21,가을,0,0,밥,시래기된장국,누룽지탕수육,밥,황태국,등갈비김치찜,10.7,0.0,82.6,0,0
2016-11-22,화,2689,2406,45,238,452,0,1046,580,11,22,가을,0,0,밥,대구매운탕,쇠고기숙주볶음,후난식볶음밥,팽이장국,새우까스*탈탈소스,8.8,0.0,58.4,0,0
2016-11-23,수,2689,2386,52,251,0,0,891,482,11,23,가을,0,0,밥,순두부탕,파닭,밥,소고기미역국,쭈꾸미볶음,6.5,0.0,32.9,0,0
2016-11-24,목,2689,2366,61,262,351,0,870,498,11,24,가을,0,0,밥,수제비국,짬뽕불고기,멸치주먹밥,잔치국수,또띠아피자,3.1,0.0,33.5,0,0
2016-11-25,금,2689,2210,200,279,68,0,720,392,11,25,가을,0,0,카레덮밥,맑은국,통감자오븐구이,밥,된장찌개,장어강정,3.2,0.0,50.3,0,1
2016-11-28,월,2689,2356,114,219,397,0,1246,623,11,28,가을,0,0,밥,쇠고기느타리국,오징어볶음,밥,시금치된장국,닭강정,3.9,0.0,61.5,0,0
2016-11-29,화,2689,2387,84,218,388,0,900,587,11,29,가을,0,0,밥,근대국,제육볶음,참치주먹밥,짬뽕,야채튀김,3.7,0.0,56.0,0,0
2016-11-30,수,2689,2414,68,207,0,0,1109,0,11,30,가을,0,0,나물비빔밥,가쯔오장국,치킨핑거*요거트D,None,None,None,7.0,4.5,71.0,0,0
2016-12-01,목,2705,2378,84,243,688,0,956,571,12,1,겨울,0,0,밥,콩나물국,모둠장조림,김치볶음밥,미소장국,수제고로케*케찹,7.3,0.0,59.1,0,0
2016-12-02,금,2705,2250,183,272,152,0,766,448,12,2,겨울,0,0,밥,떡국,양념찜닭,밥,오징어국,미니함박조림,2.6,0.0,60.9,0,1
2016-12-05,월,2705,2397,101,207,839,0,1110,560,12,5,겨울,0,0,밥,순두부찌개,훈제오리구이,밥,매운감자국,소고기숙주볶음,6.4,0.0,76.1,0,0
2016-12-06,화,2705,2414,69,222,799,0,930,593,12,6,겨울,0,0,밥,홍합탕,삼겹살오븐구이,유부초밥,쌀국수,단호박조림,3.6,0.0,40.0,0,0
2016-12-07,수,2705,2404,69,232,0,0,895,468,12,7,겨울,0,0,짜장밥,유부장국,해물누룽지탕,밥,부대찌개,유린기,0.4,0.0,68.4,0,0
2016-12-08,목,2705,2367,76,262,587,0,787,512,12,8,겨울,0,0,밥,아욱국,양념돼지갈비찜,김밥,계란국,해물볶음우동,3.2,0.0,70.4,0,0
2016-12-09,금,2705,2225,196,284,152,0,621,416,12,9,겨울,0,0,밥,차돌박이된장찌개,삼치무조림,밥,쇠고기무국,주꾸미볶음,6.9,0.0,49.9,0,1
2016-12-12,월,2705,2410,102,193,633,0,1069,544,12,12,겨울,0,0,밥,콩나물김치국,돈육굴소스볶음,밥,대구지리,유산슬,3.7,0.0,54.9,0,0
2016-12-13,화,2705,2414,65,226,511,0,770,482,12,13,겨울,0,0,밥,냉이된장찌개,코다리강정,주먹밥,양송이스프,토마토스파게티,6.2,0.0,64.0,0,0
2016-12-14,수,2705,2376,82,247,0,0,904,441,12,14,겨울,0,0,소불고기덮밥,가쯔오장국,고구마튀김,밥,매생이굴국,간장찜닭,2.7,0.0,48.1,0,0
2016-12-15,목,2705,2373,98,234,229,0,850,499,12,15,겨울,0,0,밥,콩비지찌개,오리고추장볶음,오므라이스,팽이장국,해물떡볶이,-0.2,0.0,47.6,0,0
2016-12-16,금,2705,2276,167,262,37,0,699,518,12,16,겨울,0,0,밥,쇠고기샤브국,갈치구이,밥,미역국,등갈비김치찜,-1.2,0.0,35.8,0,1
2016-12-19,월,2705,2384,104,217,197,0,1215,482,12,19,겨울,0,0,밥,배추된장국,짬뽕불고기,밥,육개장,탕수어,5.9,11.0,86.6,0,0
2016-12-20,화,2705,2378,89,238,126,0,790,461,12,20,겨울,0,0,밥,콩나물국,고추잡채*꽃빵,충무김밥,잔치국수,오징어무침,8.2,0.0,81.5,0,0
2016-12-21,수,2705,2403,72,230,0,0,929,494,12,21,겨울,0,0,밥,된장찌개,마늘간장치킨,밥,알탕,돈육장조림,6.8,45.7,87.5,0,0
2016-12-22,목,2705,2345,118,242,32,0,524,213,12,22,겨울,0,0,밥,꽃게탕,쇠고기버섯볶음,작은밥,바지락수제비,사천식탕수육,11.5,11.0,65.1,0,0
2016-12-23,금,2705,2119,343,243,7,0,560,398,12,23,겨울,0,0,밥,얼갈이국,떡갈비조림,밥,돈육김치찌개,궁중떡볶음,4.1,0.0,49.4,0,1
2016-12-26,월,2705,2305,206,194,63,0,1192,328,12,26,겨울,0,0,밥,동태찌개,돈육간장불고기,밥,청국장찌개,가자미양념찜,5.7,15.3,86.0,0,0
2016-12-27,화,2705,2342,127,236,51,0,823,314,12,27,겨울,0,0,밥,열무된장국,닭갈비,해물굴소스볶음밥,맑은국,돈육강정,3.7,1.0,47.8,0,0
2016-12-28,수,2705,2314,166,225,0,0,767,0,12,28,겨울,0,0,콩나물밥,가쯔오장국,미트볼케찹조림,None,None,None,-0.5,0.0,55.6,0,0
2016-12-29,목,2705,2262,242,201,42,0,711,343,12,29,겨울,0,0,밥,시래기국,오징어볶음*소면,참치주먹밥,김치우동,쇠고기퀘사디아,-0.3,0.0,47.5,0,0
2016-12-30,금,2705,2049,529,127,3,0,658,275,12,30,겨울,0,0,밥,순두부찌개,수제돈까스,밥,봄동된장국,닭볶음탕,-1.9,0.0,51.6,0,1
2017-01-02,월,2697,2499,96,102,272,0,1273,559,1,2,겨울,0,0,밥,사골떡국,쇠고기낙지볶음,밥,매운오징어국,목살간장조림,4.4,0.0,72.8,0,0
2017-01-03,화,2697,2478,61,158,259,0,1041,364,1,3,겨울,0,0,밥,홍합탕,매운동태찜,참치회덮밥,유부주머니국,수제고로케,2.5,0.0,68.4,0,0
2017-01-04,수,2697,2460,67,170,0,0,949,427,1,4,겨울,0,0,곤드레밥,황태국,동그랑땡전,밥,감자찌개,닭데리야끼구이,1.8,0.0,71.9,0,0
2017-01-05,목,2697,2411,79,207,316,0,1000,531,1,5,겨울,0,0,밥,육개장,굴비구이,마파두부덮밥,팽이장국,류산슬,4.5,0.0,68.1,0,0
2017-01-06,금,2697,2284,189,224,74,0,830,523,1,6,겨울,0,0,밥,된장찌개,레몬탕수육,밥,들깨무채국,등갈비묵은지찜,5.7,0.0,60.5,0,1
2017-01-09,월,2697,2410,121,166,445,0,1322,620,1,9,겨울,0,0,밥,콩나물국,동파육,밥,콩비지찌개,양파치킨,4.7,0.0,57.4,0,0
2017-01-10,화,2697,2428,70,199,412,0,1186,533,1,10,겨울,0,0,밥,쇠고기미역국,주꾸미떡볶음,김치참치주먹밥,가쯔오국,로제스파게티,0.8,0.0,55.8,0,0
2017-01-11,수,2697,2417,57,223,0,0,1039,514,1,11,겨울,0,0,비빔밥,팽이장국,생선까스,밥,해물된장찌개,제육볶음,-0.1,0.0,33.0,0,0
2017-01-12,목,2697,2374,85,238,305,0,976,416,1,12,겨울,0,0,밥,어묵국,매운닭찜,밥,뼈감자탕,삼치된장구이,0.8,0.0,55.3,0,0
2017-01-13,금,2697,2259,191,247,62,0,791,533,1,13,겨울,0,0,밥,짬뽕국,미니함박조림,밥,시래기국,소고기장조림,-0.2,0.0,44.9,0,1
2017-01-16,월,2697,2378,123,196,432,0,1273,571,1,16,겨울,0,0,밥,얼갈이된장국,오징어볶음*소면,밥,감자국,매운돼지갈비찜,-2.4,0.0,39.8,0,0
2017-01-17,화,2697,2407,75,215,380,0,1035,469,1,17,겨울,0,0,밥,순두부찌개,쇠고기숙주볶음,후난식볶음밥,맑은국,닭강정,-1.8,0.0,50.0,0,0
2017-01-18,수,2697,2398,59,240,0,0,863,394,1,18,겨울,0,0,밥,아욱국,훈제오리구이,밥,쇠고기샤브국,갈치양념조림,1.2,0.0,49.4,0,0
2017-01-19,목,2697,2368,93,236,334,0,866,499,1,19,겨울,0,0,밥,수제비국,유자청돈육볶음,김밥,새우튀김우동,펜네베이컨샐러드,-0.5,0.0,59.1,0,0
2017-01-20,금,2697,2223,207,267,61,0,709,446,1,20,겨울,0,0,밥,닭개장,가자미카레튀김,밥,부대찌개,해물청경채볶음,-0.6,0.0,50.1,0,1
2017-01-23,월,2697,2387,108,202,396,0,1152,509,1,23,겨울,0,0,밥,냉이콩나물국,닭볶음,밥,쇠고기매운국,버섯탕수,-3.5,0.0,39.8,0,0
2017-01-24,화,2697,2416,63,218,273,0,974,396,1,24,겨울,0,0,밥,알탕,돈육간장불고기,멸치주먹밥,잔치국수,쇠고기퀘사디아,-3.4,0.0,44.1,0,0
2017-01-25,수,2697,2415,79,203,0,0,720,0,1,25,겨울,0,0,카레덮밥,맑은국,유린기,None,None,None,-3.1,0.0,49.0,0,0
2017-01-26,목,2697,2211,369,117,28,0,844,147,1,26,겨울,0,0,밥,배추된장국,소갈비찜,밥,시래기들깨탕,돈육강정,-0.2,0.0,45.8,1,1
2017-01-31,화,2697,2462,177,58,278,0,1240,680,1,31,겨울,0,0,밥,미역국,언양식불고기*양파채,김치볶음밥,꼬지어묵우동,해물까스*탈탈소스,-1.1,0.0,50.9,0,0
2017-02-01,수,2632,2392,61,179,0,0,1260,566,2,1,겨울,0,0,밥,시금치된장국,고추장불고기,밥,차돌박이찌개,장어강정,0.9,0.0,34.6,0,0
2017-02-02,목,2632,2370,45,217,427,0,1005,549,2,2,겨울,0,0,밥,굴김치두부국,스위트칠리미트볼,쇠고기덮밥,장국,야채튀김,0.6,0.0,37.9,0,0
2017-02-03,금,2632,2275,104,253,92,0,854,582,2,3,겨울,0,0,밥,콩나물국,소고기낙지볶음,밥,소고기무국,고등어김치말이,1.1,0.0,48.8,0,1
2017-02-06,월,2632,2381,49,202,610,0,1319,768,2,6,겨울,0,0,밥,냉이된장찌개,닭갈비,밥,사골우거지국,탕수어,2.1,0.0,40.9,0,0
2017-02-07,화,2632,2385,40,207,565,0,1114,554,2,7,겨울,0,0,밥,대구매운탕,유산슬,밥,순두부찌개,돈육굴소스볶음,1.2,0.0,49.8,0,0
2017-02-08,수,2632,2374,52,206,0,0,1068,548,2,8,겨울,0,0,콩나물밥,맑은국,닭오븐구이,밥,열무된장국,삼겹살구이,2.9,0.0,45.5,0,0
2017-02-09,목,2632,2340,65,227,377,0,953,583,2,9,겨울,0,0,밥,배추국,수제돈까스,유부초밥,쌀국수,순대오징어볶음,0.1,0.0,31.5,0,0
2017-02-10,금,2632,2199,149,284,59,0,797,505,2,10,겨울,0,0,오곡밥,소고기무국,굴비구이,밥,청국장찌개,미니함박조림,-2.4,0.0,35.9,0,1
2017-02-13,월,2632,2375,61,196,505,0,1364,689,2,13,겨울,0,0,밥,쇠고기미역국,제육볶음,밥,부대찌개,고등어구이,1.8,0.0,50.0,0,0
2017-02-14,화,2632,2356,53,223,444,0,997,566,2,14,겨울,0,0,밥,된장찌개,주꾸미볶음,짜장덮밥,맑은국,사천식탕수육,2.2,0.0,49.5,0,0
2017-02-15,수,2632,2348,51,233,0,0,1045,505,2,15,겨울,0,0,밥,들깨시래기국,순살파닭,밥,오징어국,돈육장조림,2.2,0.0,49.6,0,0
2017-02-16,목,2632,2336,56,240,419,0,968,567,2,16,겨울,0,0,밥,홍합탕,소불고기,오므라이스,가쯔오장국,치킨텐더,6.7,2.5,66.6,0,0
2017-02-17,금,2632,2219,144,269,73,0,753,494,2,17,겨울,0,0,밥,어묵국,등갈비김치찜,밥,콩비지찌개,고추잡채*꽃빵,10.2,0.4,44.1,0,1
2017-02-20,월,2632,2329,104,199,494,0,1216,648,2,20,겨울,0,0,밥,열무된장국,동파육,밥,얼갈이된장국,간장찜닭,7.4,0.4,45.3,0,0
2017-02-21,화,2632,2343,63,226,445,0,1004,559,2,21,겨울,0,0,밥,버섯들깨탕,낙지볶음,날치알김치볶음밥,미역장국,쇠고기퀘사디아,1.6,0.0,48.3,0,0
2017-02-22,수,2632,2305,75,252,0,0,1065,0,2,22,겨울,0,0,나물비빔밥,유부장국,생선까스*탈탈소스,None,None,None,3.4,30.1,84.5,0,0
2017-02-23,목,2632,2285,75,272,307,0,917,534,2,23,겨울,0,0,밥,콩나물국,돼지갈비찜,참치주먹밥,김치우동,케이준샐러드,4.1,0.0,42.6,0,0
2017-02-24,금,2632,2167,174,291,63,0,698,463,2,24,겨울,0,0,밥,수제비국,깐풍기,밥,쇠고기샤브국,가자미양념찜,2.5,0.0,31.1,0,1
2017-02-27,월,2632,2317,134,181,368,0,1141,563,2,27,겨울,0,0,밥,봄동된장국,훈제오리구이,밥,황태국,짬뽕불고기,5.1,0.0,60.1,0,0
2017-02-28,화,2632,2273,156,203,179,0,956,536,2,28,겨울,0,0,밥,사골떡국,언양식불고기,김밥,꼬치어묵탕,쫄면야채무침,5.1,0.0,55.9,1,1
2017-03-02,목,2627,2222,190,215,428,0,1057,593,3,2,봄,0,0,밥,돈육김치찌개,팝콘치킨*데리마요,후난식볶음밥,잔치국수,새우또띠아,4.5,1.3,50.6,0,0
2017-03-03,금,2627,2197,174,256,70,0,926,578,3,3,봄,0,0,카레덮밥,맑은국,미니채소떡갈비,밥,해물된장찌개,소고기모듬장조림,4.0,0.0,48.6,0,1
2017-03-06,월,2627,2363,63,201,490,0,1311,658,3,6,봄,0,0,밥,어묵국,순살닭갈비,밥,김치두부국,쇠불고기,4.7,0.0,32.6,0,0
2017-03-07,화,2627,2372,41,214,455,0,994,545,3,7,봄,0,0,밥,토란탕,돈육칠리강정,참치야채비빔밥,맑은국,수제고로케,1.2,0.0,35.4,0,0
2017-03-08,수,2627,2348,46,233,0,0,879,518,3,8,봄,0,0,곤드레밥*강된장,미소국,오징어볶음,밥,차돌박이찌개,코다리강정,1.0,0.0,47.5,0,0
2017-03-09,목,2627,2318,55,254,346,0,954,519,3,9,봄,0,0,밥,아욱국,마늘치킨,김밥볶음밥,팽이장국,볶음우동,5.1,0.0,37.5,0,0
2017-03-10,금,2627,2191,145,291,63,0,664,461,3,10,봄,0,0,밥,얼큰순두부찌개,해물청경채볶음,밥,미역국,궁중떡찜,5.6,0.0,42.0,0,1
2017-03-13,월,2627,2334,82,211,449,0,1295,596,3,13,봄,0,0,밥,오징어국,버섯불고기,밥,육개장,갈치조림,9.3,0.0,47.8,0,0
2017-03-14,화,2627,2351,46,230,437,0,972,533,3,14,봄,0,0,밥,동태찌개,미트볼케찹조림,콩나물밥,가쯔오장국,주꾸미볶음,8.4,0.0,43.4,0,0
2017-03-15,수,2627,2353,40,234,0,0,961,486,3,15,봄,0,0,밥,근대국,양념찜닭,밥,북어계란국,등갈비김치찜,5.5,0.0,43.0,0,0
2017-03-16,목,2627,2321,47,259,357,0,951,504,3,16,봄,0,0,밥,옹심이만두국,돈육굴소스볶음,멸치주먹밥,김치말이국수,훈제오리냉채,6.5,0.0,56.0,0,0
2017-03-17,금,2627,2199,129,299,59,0,625,429,3,17,봄,0,0,밥,고추장찌개,치킨커틀렛,밥,열무된장국,미니함박조림,6.5,0.0,49.5,0,1
2017-03-20,월,2627,2334,86,207,390,0,1328,556,3,20,봄,0,0,밥,아욱국,콩나물불고기,밥,매운버섯국,누룽지탕수육,7.1,7.9,75.4,0,0
2017-03-21,화,2627,2350,55,222,454,0,940,647,3,21,봄,0,0,밥,냉이된장찌개,쇠고기장조림,베이컨김치볶음밥,미소장국,로제파스타,9.2,2.3,54.4,0,0
2017-03-22,수,2627,2339,53,235,0,0,953,0,3,22,봄,0,0,밥,돈육김치찌개,유린기,None,None,None,6.9,0.0,55.4,0,0
2017-03-23,목,2627,2320,62,245,321,0,911,557,3,23,봄,0,0,밥,콩가루배추국,돼지갈비찜,통새우김밥,짬뽕,고구마치즈구이,9.3,0.0,49.4,0,0
2017-03-24,금,2627,2167,181,279,50,0,644,518,3,24,봄,0,0,밥,대구매운탕,고추잡채*꽃빵,밥,연두부탕,닭강정,8.1,0.0,61.3,0,1
2017-03-27,월,2627,2280,105,242,360,0,1114,501,3,27,봄,0,0,밥,알탕,소고기숙주볶음,밥,부대찌개,고등어구이,5.6,0.0,60.8,0,0
2017-03-28,화,2627,2335,44,248,368,0,970,504,3,28,봄,0,0,밥,소고기미역국,주꾸미볶음,해물볶음밥,맑은국,비빔메밀국수,7.4,0.6,55.6,0,0
2017-03-29,수,2627,2348,42,237,0,0,966,474,3,29,봄,0,0,봄나물비빔밥,팽이장국,언양식불고기,밥,우거지탕,돈까스,7.0,4.5,86.6,0,0
2017-03-30,목,2627,2282,67,278,223,0,802,497,3,30,봄,0,0,밥,북어콩나물국,사천식탕수육,충무김밥,유부우동,오징어무침,10.6,0.0,62.4,0,0
