Date,Day,Total_Emp,Actual_Emp,Leave_Emp,Trip_Emp,OT_Approved,Remote_Emp,Lunch_Menu,Dinner_Menu,Lunch_Count,Dinner_Count,Holiday,Month,Date.1,Season,Lunch_Rice,Lunch_Soup,Lunch_Main_Dish,Lunch_Side_Dish_1,Lunch_Side_Dish_2,Lunch_Drink,Lunch_Kimchi,Lunch_side_Dish_3,Dinner_Rice,Dinner_Soup,Dinner_Main_Dish,Dinner_Side_Dish_1,Dinner_Side_Dish_2,Dinner_Side_Dish_3,Dinner_Drink,Dinner_Kimchi,Station,Avg_Temp,Max_Temp,Max_Temp_Time,Min_Temp,Min_Temp_Time,Temp_Range,Special_Day_Name,special_day
2016-03-30,수,2624,2346,48,230,0,0, 봄새싹비빔밥 (쌀:국내산) 쪽파국  오징어튀김  알감자버터구이  오렌지  포기김치 (김치:국내산)  ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  등갈비김치찜  청포묵무침  애호박나물  깍두기 (김치:국내산) ,0.6337059329320722,0.5116022099447515,2016,3,30,봄,봄새싹비빔밥,쪽파국,오징어튀김,알감자버터구이,오렌지,,포기김치,,쌀밥/잡곡밥,어묵국,등갈비김치찜,청포묵무침,애호박나물,,,깍두기,서울,0.5432098765432098,0.5765407554671969,14:53,0.5235173824130879,4:51,11.3,,0
2016-03-31,목,2624,2340,36,248,158,0, 쌀밥/잡곡밥 (쌀:국내산) 매운콩나물국  돈육굴소스볶음  동태전  봄동나물  포기김치 (김치:국내산)  ,주먹밥 (쌀:국내산) 잔치국수  또띠아피자  과일샐러드  오이피클  포기김치 (김치:국내산) ,0.41702493551160785,0.5812154696132598,2016,3,31,봄,쌀밥/잡곡밥,매운콩나물국,돈육굴소스볶음,동태전,봄동나물,,포기김치,,주먹밥,잔치국수,또띠아피자,과일샐러드,오이피클,,,포기김치,서울,0.5843621399176955,0.6381709741550696,15:47,0.5030674846625767,5:48,15.4,,0
2016-04-01,금,2643,2286,103,254,47,0, 쌀밥/잡곡밥 (쌀:국내산) 버섯들깨탕  갈치조림  우엉잡채  아삭고추무침  포기김치 (김치:국내산)  ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  순살깐풍기  계란찜  숙주미나리나물  포기김치 (김치:국내산) ,0.31384350816852963,0.6530386740331492,2016,4,1,봄,쌀밥/잡곡밥,버섯들깨탕,갈치조림,우엉잡채,아삭고추무침,,포기김치,,쌀밥/잡곡밥,쇠고기미역국,순살깐풍기,계란찜,숙주미나리나물,,,포기김치,서울,0.6213991769547325,0.6858846918489065,13:33,0.5296523517382412,6:25,16.5,,0
2016-04-04,월,2643,2360,62,221,367,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 순두부찌개  쇠불고기  브로컬리맛살볶음  풋마늘초무침  포기김치 (배추,고추가루:국내산)   ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 된장찌개  고등어조림  고기전  부추생채  포기김치 (김치:국내산) ",0.8091143594153052,0.6784530386740332,2016,4,4,봄,쌀밥/잡곡밥,순두부찌개,쇠불고기,브로컬리맛살볶음,풋마늘초무침,,포기김치,,쌀밥/잡곡밥,된장찌개,고등어조림,고기전,부추생채,,,포기김치,서울,0.5596707818930041,0.606361829025845,14:31,0.48466257668711654,6:25,14.7,,0
2016-04-05,화,2643,2370,31,242,370,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 북어국  오징어볶음*소면  모둠소시지구이  시금치나물  포기김치 (배추,고추가루:국내산)   ","김치볶음밥 (쌀,현미흑미:국내산) 가쯔오장국  감자치즈구이  꽃맛살샐러드  단무지  깍두기 (배추,고추가루:국내산) ",0.467755803955288,0.6132596685082874,2016,4,5,봄,쌀밥/잡곡밥,북어국,오징어볶음*소면,모둠소시지구이,시금치나물,,포기김치,,김치볶음밥,가쯔오장국,감자치즈구이,꽃맛살샐러드,단무지,,,깍두기,서울,0.5411522633744856,0.5725646123260437,13:46,0.5010224948875255,6:50,12.2,,0
2016-04-06,수,2643,2357,37,249,0,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 올갱이아욱국  제육볶음  두부조림  모둠쌈*쌈장  포기김치 (배추,고추가루:국내산)   ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 매운버섯국  찜닭  탕평채  청경채생채  포기김치 (배추,고추가루:국내산) ",0.4987102321582115,0.543646408839779,2016,4,6,봄,쌀밥/잡곡밥,올갱이아욱국,제육볶음,두부조림,모둠쌈*쌈장,,포기김치,,쌀밥/잡곡밥,매운버섯국,찜닭,탕평채,청경채생채,,,포기김치,서울,0.602880658436214,0.6679920477137177,16:21,0.5153374233128833,4:18,16.3,,0
2016-04-07,목,2643,2338,47,258,339,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 어묵국  매운돼지갈비찜  해물파전  무생채  포기김치 (배추,고추가루:국내산)   ","김밥 (쌀,현미흑미:국내산) 우동  야채튀김  조각사과  오복지  포기김치 (배추,고추가루:국내산) ",0.47893379191745483,0.5790055248618785,2016,4,7,봄,쌀밥/잡곡밥,어묵국,매운돼지갈비찜,해물파전,무생채,,포기김치,,김밥,우동,야채튀김,조각사과,오복지,,,포기김치,서울,0.5967078189300412,0.6222664015904573,14:12,0.5950920245398772,3:00,10.1,,0
2016-04-08,금,2643,2273,87,283,64,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 배추된장국  순살양념치킨  메추리알조림  콩나물무침  포기김치 (배추,고추가루:국내산)   ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 오징어국  미니함박  멸치호두볶음  치커리사과무침  포기김치 (배추,고추가루:국내산) ",0.4024075666380052,0.5988950276243095,2016,4,8,봄,쌀밥/잡곡밥,배추된장국,순살양념치킨,메추리알조림,콩나물무침,,포기김치,,쌀밥/잡곡밥,오징어국,미니함박,멸치호두볶음,치커리사과무침,,,포기김치,서울,0.5349794238683128,0.5844930417495029,13:23,0.5398773006134969,23:49,10.9,,0
2016-04-11,월,2643,2358,82,203,392,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 시래기국  훈제오리구이 (훈제오리:국내산) 무쌈/양파절임  풋마늘초무침  포기김치 (배추,고추가루:국내산)   ",쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국 (쇠고기:호주산) 가자미찜  계란야채말이  돌나물오이무침  포기김치 (김치:국내산) ,0.7987962166809974,0.5922651933701658,2016,4,11,봄,쌀밥/잡곡밥,시래기국,훈제오리구이,무쌈/양파절임,풋마늘초무침,,포기김치,,쌀밥/잡곡밥,쇠고기무국,가자미찜,계란야채말이,돌나물오이무침,,,포기김치,서울,0.5637860082304527,0.5984095427435387,16:14,0.4969325153374233,5:53,13.7,,0
2016-04-12,화,2643,2342,76,225,239,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 부대찌개  쇠고기단호박조림 (쇠고기:호주산) 열무나물  시금치나물  포기김치 (배추,고추가루:국내산)   ","치킨마요덮밥 (닭,쌀:국내산) 유부주머니국  떡볶이  단무지무침  오렌지  포기김치 (김치:국내산) ",0.40842648323301806,0.5524861878453039,2016,4,12,봄,쌀밥/잡곡밥,부대찌개,쇠고기단호박조림,열무나물,시금치나물,,포기김치,,치킨마요덮밥,유부주머니국,떡볶이,단무지무침,,오렌지,,포기김치,서울,0.5967078189300412,0.5984095427435387,13:48,0.591002044989775,6:29,9.1,,0
2016-04-14,목,2643,2285,106,252,326,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산)  수제비국  돈육굴소스볶음 (돼지고기:국내산) 양배추쌈  무생채  포기김치 (배추,고추가루:국내산)   ",비빔밥 (쌀:국내산) 팽이버섯장국  새우또띠아  견과류조림  피크닉  포기김치 (김치:국내산) ,0.5786758383490971,0.6209944751381216,2016,4,14,봄,쌀밥/잡곡밥,,,(돼지고기:국내산),양배추쌈,,무생채/포기김치,,비빔밥,팽이버섯장국,새우또띠아,견과류조림,,피크닉,,포기김치,서울,0.5617283950617284,0.5825049701789264,15:27,0.5705521472392637,8:58,9.3,,0
2016-04-15,금,2643,2231,131,281,82,0,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 냉이된장찌개  닭데리야끼조림 (닭고기:국내산) 도라지초무침  콩나물무침  포기김치 (배추,고추가루:국내산)   ",쌀밥/잡곡밥 (쌀:국내산) 들깨미역국  수제돈가스  감자범벅  참나물생채  포기김치/무피클 (김치:국내산) ,0.24333619948409285,0.6430939226519338,2016,4,15,봄,쌀밥/잡곡밥,냉이된장찌개,닭데리야끼조림,도라지초무침,콩나물무침,,포기김치,,쌀밥/잡곡밥,들깨미역국,수제돈가스,감자범벅,,참나물생채,,포기김치/무피클,서울,0.6152263374485596,0.6719681908548708,15:13,0.5460122699386503,4:06,15.0,,0
2016-04-18,월,2643,2337,81,225,330,0,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  돈육강정  콩나물잡채  브로컬리두부무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  유산슬  야채계란찜  두반장가지나물  포기김치 (김치:국내산) ,0.7085124677558039,0.5801104972375691,2016,4,18,봄,쌀밥/잡곡밥,배추된장국,돈육강정,콩나물잡채,브로컬리두부무침,,포기김치,,쌀밥/잡곡밥,꽃게탕,유산슬,야채계란찜,,두반장가지나물,,포기김치,서울,0.537037037037037,0.5825049701789264,14:13,0.5255623721881391,6:08,11.5,,0
2016-04-19,화,2643,2360,44,239,387,0,쌀밥/잡곡밥 (쌀:국내산) 육개장  꽁치한마리구이  고기전  해초무침  포기김치 (김치:국내산)   ,낙지비빔밥  유부장국  새싹피자  과일샐러드  꼬들단무지  포기김치 (김치:국내산) ,0.5881341358555461,0.4961325966850829,2016,4,19,봄,쌀밥/잡곡밥,육개장,꽁치한마리구이,고기전,해초무침,,포기김치,,낙지비빔밥,유부장국,새싹피자,과일샐러드,,꼬들단무지,,포기김치,서울,0.5534979423868313,0.5944333996023856,16:23,0.5132924335378323,6:14,12.7,,0
2016-04-20,수,2643,2334,47,262,0,0,콩나물밥  근대된장국  매콤떡갈비조림  청포묵무침  부추생채  포기김치 (김치:국내산)   ,쌀밥/잡곡밥  어묵국  닭볶음탕  새송이버섯전  시금치나물  포기김치 (김치:국내산) ,0.4754944110060189,0.5569060773480663,2016,4,20,봄,콩나물밥,근대된장국,매콤떡갈비조림,청포묵무침,부추생채,,포기김치,,쌀밥/잡곡밥,어묵국,닭볶음탕,새송이버섯전,,시금치나물,,포기김치,서울,0.6008230452674896,0.6282306163021869,13:42,0.5869120654396727,2:54,10.8,,0
2016-04-21,목,2643,2313,66,264,312,0,쌀밥/잡곡밥 (쌀:국내산) 대구매운탕  쇠고기볶음  옥수수전  청경채생채  포기김치 (김치:국내산)   ,오므라이스 (쌀:국내산) 팽이버섯국  해물까스*탈탈소스  쫄면무침  바나나/피클  포기김치 (김치:국내산) ,0.5537403267411867,0.5867403314917128,2016,4,21,봄,쌀밥/잡곡밥,대구매운탕,쇠고기볶음,옥수수전,청경채생채,,포기김치,,오므라이스,팽이버섯국,해물까스*탈탈소스,쫄면무침,,바나나/피클,,포기김치,서울,0.5843621399176955,0.5487077534791251,16:44,0.591002044989775,5:39,6.6,,0
2016-04-22,금,2643,2218,150,275,86,0,쌀밥/잡곡밥 (쌀:국내산) 북어국  등갈비김치찜  연근조림  깻잎양념지  열무김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  탕수어  꽃맛살볶음  취나물땅콩무침  포기김치 (김치:국내산) ,0.3456577815993121,0.6154696132596685,2016,4,22,봄,쌀밥/잡곡밥,북어국,등갈비김치찜,연근조림,깻잎양념지,,열무김치,,쌀밥/잡곡밥,순두부찌개,탕수어,꽃맛살볶음,,취나물땅콩무침,,포기김치,서울,0.5843621399176955,0.5825049701789264,12:09,0.5869120654396727,23:32,8.5,,0
2016-04-25,월,2643,2346,96,201,281,0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  돈간장불고기  김치전  버섯볶음  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 알탕  순살깐풍기  모둠묵*양념장  세발나물  포기김치 (김치:국내산) ,0.8005159071367154,0.5834254143646409,2016,4,25,봄,쌀밥/잡곡밥,콩나물국,돈간장불고기,김치전,버섯볶음,,포기김치,,쌀밥/잡곡밥,알탕,순살깐풍기,모둠묵*양념장,,세발나물,,포기김치,서울,0.6604938271604939,0.7157057654075547,14:43,0.5889570552147239,5:33,15.1,,0
2016-04-26,화,2643,2365,51,227,304,0,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  주꾸미볶음  치즈계란말이  풋마늘대무침  포기김치 (김치:국내산)   ,짜장덮밥  맑은국  쇠고기퀘사디아  오이무침  요플레/단무지  포기김치 (김치:국내산) ,0.4290627687016337,0.6276243093922652,2016,4,26,봄,쌀밥/잡곡밥,쇠고기무국,주꾸미볶음,치즈계란말이,풋마늘대무침,,포기김치,,짜장덮밥,맑은국,쇠고기퀘사디아,오이무침,,요플레/단무지,,포기김치,서울,0.7407407407407407,0.801192842942346,16:27,0.6278118609406952,5:42,17.5,,0
2016-04-27,수,2643,2338,71,234,0,0,나물비빔밥 (쌀:국내산) 미소장국  궁중떡찜  알감자버터구이  유기농식혜  배추겉절이 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  코다리무조림  비엔나케찹볶음  참나물  포기김치 (김치:국내산) ,0.6294067067927773,0.5414364640883979,2016,4,27,봄,나물비빔밥,미소장국,궁중떡찜,알감자버터구이,유기농식혜,,배추겉절이,,쌀밥/잡곡밥,청국장찌개,코다리무조림,비엔나케찹볶음,,참나물,,포기김치,서울,0.6604938271604939,0.6242544731610338,14:07,0.6768916155419222,23:57,6.2,,0
2016-04-28,목,2643,2318,56,269,196,0,쌀밥/잡곡밥 (쌀:국내산) 미역국  양념파닭  동그랑땡부침  콩자반/치킨무  포기김치 (김치:국내산)   ,참치주먹밥 (쌀:국내산) 비빔메밀국수  가쯔오장국  탕수만두  오렌지  포기김치 (김치:국내산) ,0.44282029234737746,0.5613259668508288,2016,4,28,봄,쌀밥/잡곡밥,미역국,양념파닭,동그랑땡부침,콩자반/치킨무,,포기김치,,참치주먹밥,비빔메밀국수,가쯔오장국,탕수만두,,오렌지,,포기김치,서울,0.6604938271604939,0.6699801192842942,15:12,0.6339468302658486,5:51,10.6,,0
2016-04-29,금,2643,2222,139,282,28,0,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  미트볼조림  고등어카레구이  치커리사과무침  깍두기 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯탕  고추잡채*꽃빵  두부계란구이  시금치초장무침  포기김치 (김치:국내산) ,0.3061049011177988,0.5602209944751382,2016,4,29,봄,쌀밥/잡곡밥,돈육김치찌개,미트볼조림,고등어카레구이,치커리사과무침,,깍두기,,쌀밥/잡곡밥,들깨버섯탕,고추잡채*꽃빵,두부계란구이,,시금치초장무침,,포기김치,서울,0.6399176954732511,0.6620278330019881,13:53,0.6032719836400817,6:05,11.7,,0
2016-05-02,월,2635,2341,80,214,302,0,쌀밥/잡곡밥 (쌀:국내산) 시금치국  닭갈비  맛살겨자채  비름나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 북어국  고추장불고기  모듬양채쌈  날치알계란찜  포기김치 (김치:국내산) ,0.8134135855546001,0.6088397790055249,2016,5,2,봄,쌀밥/잡곡밥,시금치국,닭갈비,맛살겨자채,비름나물,,포기김치,,쌀밥/잡곡밥,북어국,고추장불고기,모듬양채쌈,,날치알계란찜,,포기김치,서울,0.7407407407407407,0.7773359840954275,13:46,0.7177914110429446,5:51,11.9,,0
2016-05-03,화,2635,2319,65,251,292,0,곤드레밥 (쌀:국내산) 무채국  모둠장조림  온두부  실곤약초무침  볶은김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개*라면사리  탕수육  삼치구이  미역줄기볶음  열무김치 (김치:국내산) ,0.5743766122098022,0.569060773480663,2016,5,3,봄,곤드레밥,무채국,모둠장조림,온두부,실곤약초무침,,볶은김치,,쌀밥/잡곡밥,부대찌개*라면사리,탕수육,삼치구이,,미역줄기볶음,,열무김치,서울,0.5720164609053497,0.562624254473161,0:01,0.5623721881390593,21:19,8.7,,0
2016-05-04,수,2635,2241,150,244,0,0,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  오징어볶음  동태전  무생채  포기김치 (김치:국내산)   ,카레덮밥  미소장국  수제미니햄버거  오이소박이  사과/오렌지쥬스  포기김치 (김치:국내산) ,0.3671539122957867,0.7027624309392265,2016,5,4,봄,쌀밥/잡곡밥,쇠고기샤브국,오징어볶음,동태전,무생채,,포기김치,,카레덮밥,미소장국,수제미니햄버거,오이소박이,,사과/오렌지쥬스,,포기김치,서울,0.6296296296296295,0.6222664015904573,15:46,0.5889570552147239,0:01,10.4,,0
2016-05-09,월,2635,2301,101,233,344,0,쌀밥/잡곡밥 (쌀:국내산) 매운어묵국  훈제오리구이  무쌈/양파절임  도토리묵무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  가자미튀김  모둠소시지구이  오이무침  포기김치 (김치:국내산) ,0.7910576096302664,0.6530386740331492,2016,5,9,봄,쌀밥/잡곡밥,매운어묵국,훈제오리구이,무쌈/양파절임,도토리묵무침,,포기김치,,쌀밥/잡곡밥,닭개장,가자미튀김,모둠소시지구이,,오이무침,,포기김치,서울,0.7222222222222222,0.7176938369781312,12:15,0.7137014314928425,5:56,9.1,,0
2016-05-10,화,2635,2330,53,252,350,0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  버섯불고기  오징어초무침  시금치나물  포기김치 (김치:국내산)   ,김치볶음밥/계란 (쌀:국내산) 가쯔오국  찹쌀순대볶음  감자만두  바나나  포기김치 (김치:국내산) ,0.6122098022355975,0.5734806629834255,2016,5,10,봄,쌀밥/잡곡밥,콩나물국,버섯불고기,오징어초무침,시금치나물,,포기김치,,김치볶음밥/계란,가쯔오국,찹쌀순대볶음,감자만두,,바나나,,포기김치,서울,0.6049382716049383,0.5725646123260437,0:01,0.6359918200408997,24:00:00,5.6,,0
2016-05-11,수,2635,2309,60,266,0,0,단호박영양밥 (쌀:국내산) 시래기된장국  돈육칠리강정  멸치크랜베리볶음  가지나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  해물누룽지탕  치즈계란말이  양념깻잎지  열무김치 (김치:국내산) ,0.532244196044712,0.4674033149171271,2016,5,11,봄,단호박영양밥,시래기된장국,돈육칠리강정,멸치크랜베리볶음,가지나물,,포기김치,,쌀밥/잡곡밥,콩비지찌개,해물누룽지탕,치즈계란말이,,양념깻잎지,,열무김치,서울,0.6440329218106995,0.679920477137177,15:37,0.5930470347648261,5:22,13.1,,0
2016-05-12,목,2635,2290,71,274,315,0,쌀밥/잡곡밥 (쌀:국내산) 오징어국  찜닭  꽃맛살볶음  통도라지구이  포기김치 (김치:국내산)   ,돈까스김밥 (쌀:국내산) 잔치국수  멕시칸샐러드  마늘쫑무침  컵주스  포기김치 (김치:국내산) ,0.3929492691315563,0.5878453038674034,2016,5,12,봄,쌀밥/잡곡밥,오징어국,찜닭,꽃맛살볶음,통도라지구이,,포기김치,,돈까스김밥,잔치국수,멕시칸샐러드,마늘쫑무침,,컵주스,,포기김치,서울,0.6728395061728395,0.6898608349900597,14:54,0.6278118609406952,4:49,11.9,,0
